[ 2017-02-23T00:12:59+08:00 ] /robots.txt | INFO: Tag[ route_check ] --START--
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SHOW COLUMNS FROM `pay_bank` [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SELECT * FROM `pay_bank` WHERE UserID=297 and banktype = 0  [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_bank` WHERE UserID=297 and banktype = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SHOW COLUMNS FROM `pay_userbasicinformation` [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SELECT `Compellation` FROM `pay_userbasicinformation` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SHOW COLUMNS FROM `pay_tkconfig` [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SELECT `wtyh` FROM `pay_tkconfig` LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_template ] --START--
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | NOTIC: [8] Undefined variable: page 0129f7859b550f04470a5411fdc58ca3.php 第 180 行.
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_end ] --START--
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:42+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ route_check ] --START--
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SHOW COLUMNS FROM `pay_order` [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | NOTIC: [8] Undefined variable: pagepage IndexAction.class.php 第 2547 行.
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT * FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 ORDER BY TradeDate desc LIMIT 0,20   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(trademoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-23',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(OrderMoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-23',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-23',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(trademoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-22',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(OrderMoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-22',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-22',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_template ] --START--
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SHOW COLUMNS FROM `pay_ordertz` [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1487142792' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '96550220170215144141' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '20854420170215143843' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '93259820170215140849' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1486984617' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1486936621' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1486674366' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1486623621' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '16701620170201152740' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1484998198' LIMIT 1   [ RunTime:0.015625s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1484758829' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1484722949' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1484702463' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '15408020170109115235' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1483853151' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '41050120170108104102' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '43033120170108004931' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '69532120170106150849' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '39171420170104205521' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '27720920170104204506' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Run ParseTemplate Behavior [ RunTime:0.031250s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031250s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_end ] --START--
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:34:58+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Tag[ route_check ] --START--
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Tag[ view_template ] --START--
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:00+08:00 ] /User_Index_jltj.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | NOTIC: [8] Undefined variable: ksjy_date f11d72e6b1c8128c0c5f9fb85be85b9a.php 第 136 行.
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | NOTIC: [8] Undefined variable: jsjy_date f11d72e6b1c8128c0c5f9fb85be85b9a.php 第 143 行.
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | NOTIC: [8] Undefined variable: daymoney f11d72e6b1c8128c0c5f9fb85be85b9a.php 第 161 行.
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | NOTIC: [8] Undefined variable: daynum f11d72e6b1c8128c0c5f9fb85be85b9a.php 第 171 行.
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Tag[ view_end ] --START--
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:01+08:00 ] /User_Index_jltj.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ route_check ] --START--
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SHOW COLUMNS FROM `pay_bank` [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SELECT * FROM `pay_bank` WHERE UserID=297 and banktype = 0  [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_bank` WHERE UserID=297 and banktype = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SHOW COLUMNS FROM `pay_userbasicinformation` [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SELECT `Compellation` FROM `pay_userbasicinformation` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SHOW COLUMNS FROM `pay_tkconfig` [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | SQL: SELECT `wtyh` FROM `pay_tkconfig` LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_template ] --START--
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | NOTIC: [8] Undefined variable: page 0129f7859b550f04470a5411fdc58ca3.php 第 180 行.
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_end ] --START--
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:03+08:00 ] /User_Index_tkyh_banktype_0.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | INFO: Tag[ route_check ] --START--
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SHOW COLUMNS FROM `pay_bank` [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `BankName` FROM `pay_bank` WHERE UserID=297 and moren = 1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `BankAccountNumber` FROM `pay_bank` WHERE UserID=297 and moren = 1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `id` FROM `pay_bank` WHERE UserID=297 and banktype=0 and moren = 1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT * FROM `pay_bank` WHERE UserID=297 and banktype=0  [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SHOW COLUMNS FROM `pay_money` [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `Money` FROM `pay_money` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SHOW COLUMNS FROM `pay_usersafetyinformation` [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `t0` FROM `pay_usersafetyinformation` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SHOW COLUMNS FROM `pay_tkconfig` [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT * FROM `pay_tkconfig` WHERE UserID=297  [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `mttkcs` FROM `pay_tkconfig` LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `minmoney` FROM `pay_tkconfig` LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `maxmoney` FROM `pay_tkconfig` LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `mtsxmoney` FROM `pay_tkconfig` LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `sz` FROM `pay_tkconfig` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SHOW COLUMNS FROM `pay_tklist` [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_tklist` WHERE DATEDIFF(now(),sq_date) = 0 and UserID = 297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT SUM(tk_money) AS tp_sum FROM `pay_tklist` WHERE DATEDIFF(now(),sq_date) = 0 and UserID = 297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `tksz` FROM `pay_tkconfig` WHERE UserID=0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | SQL: SELECT `sz` FROM `pay_tkconfig` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-23T12:35:05+08:00 ] /User_Index_tktx.html | NOTIC: [8] Undefined variable: tkiflx IndexAction.class.php 第 1662 行.
